,WindDir,valid,UP,M,BL,FG,RA,SN,tmpf,dwpf,relh,sknt,vsby,gust
1955,W,2016-05-04 04:55:00,False,True,False,False,False,False,32,12.2,43.34,8,110,8
1956,S,2016-05-04 14:48:00,False,False,False,True,False,True,32,32,100,11,0.12,11
1957,E,2016-05-04 22:51:00,True,True,False,False,False,False,30.2,30.2,100,17,0,17
1958,NE,2016-05-05 04:56:00,False,False,False,True,False,False,32,32,100,10,0.06,10
1959,N,2016-05-05 14:50:00,False,False,False,True,False,False,33.8,33.8,100,25,0.12,25
1960,N,2016-05-05 22:53:00,False,False,False,True,False,False,32,32,100,23,0.12,23
1961,N,2016-05-06 04:52:00,False,True,False,False,False,False,39.2,35.6,86.79,8,80,8
1962,E,2016-05-06 22:50:00,False,False,False,True,False,False,37.4,37.4,100,22,0,22
1963,SE,2016-05-07 04:51:00,False,False,False,True,False,False,37.4,37.4,100,27,0,27
1964,SE,2016-05-07 14:47:00,False,False,False,True,False,False,39.2,39.2,100,17,0,24
1965,S,2016-05-07 22:51:00,False,False,False,True,False,False,35.6,35.6,100,25,0.06,25
1966,S,2016-05-08 04:54:00,False,True,False,False,False,False,35.6,24.8,64.46,23,50,23
1967,W,2016-05-08 14:50:00,False,False,False,True,False,True,23,23,100,41,0.06,41
1968,W,2016-05-08 22:53:00,False,False,True,True,False,True,15.8,15.8,100,67,0.06,84
1969,W,2016-05-09 04:56:00,False,False,False,True,False,False,12.2,12.2,100,51,0.06,62
1970,W,2016-05-09 14:51:00,False,False,False,True,False,False,15.8,15.8,100,55,0.12,62
1971,W,2016-05-09 22:55:00,False,True,False,False,False,False,17.6,15.8,92.5,58,110,67
1972,W,2016-05-10 04:53:00,False,True,False,False,False,False,19.4,17.6,92.57,50,0.5,50
1973,W,2016-05-10 14:51:00,False,True,False,False,False,False,35.6,30.2,80.51,24,120,29
1974,W,2016-05-10 22:55:00,False,True,False,False,False,False,30.2,24.8,80.07,39,100,39
1975,NW,2016-05-11 04:52:00,False,True,False,False,False,False,28.4,23,79.92,38,80,48
1976,W,2016-05-11 14:51:00,False,True,False,False,False,False,39.2,23,51.89,33,100,43
1977,N,2016-05-11 22:55:00,False,True,False,False,False,False,37.4,5,25.28,11,90,11
1978,NE,2016-05-12 04:52:00,False,True,False,False,False,False,41,30.2,65.16,12,60,12
1979,SW,2016-05-12 14:57:00,False,True,False,False,False,False,55.4,33.8,43.9,10,30,10
1980,S,2016-05-12 22:55:00,False,True,False,False,False,False,48.2,28.4,46.02,11,50,11
1981,S,2016-05-13 04:54:00,False,True,False,False,False,False,44.6,26.6,48.96,22,60,22
1982,S,2016-05-13 14:57:00,True,True,False,False,False,False,44.6,44.6,100,28,0,40
1983,W,2016-05-13 22:54:00,True,True,False,False,False,False,41,41,100,32,0.06,32
1984,W,2016-05-14 04:58:00,False,False,False,True,False,False,35.6,35.6,100,48,0,53
1985,S,2016-05-14 14:53:00,False,True,False,False,False,False,48.2,37.4,66.05,8,90,18
1986,SE,2016-05-14 22:57:00,True,True,False,False,False,False,39.2,35.6,86.79,14,20,14
1987,W,2016-05-15 04:52:00,True,True,False,False,False,False,30.2,30.2,100,14,0.06,14
1988,W,2016-05-15 14:57:00,True,True,False,False,False,False,23,23,100,44,0,56
1989,W,2016-05-16 04:54:00,True,True,False,False,False,False,10.4,10.4,100,59,0,77
1990,W,2016-05-16 14:55:00,False,False,True,True,False,True,15.8,15.8,100,61,0,71
1991,W,2016-05-16 22:57:00,False,False,True,True,False,True,19.4,19.4,100,78,0,87
1992,W,2016-05-17 04:56:00,False,False,False,True,False,False,19.4,19.4,100,67,0.12,75
1993,W,2016-05-17 14:56:00,False,True,False,False,False,False,30.2,24.8,80.07,32,100,44
1994,W,2016-05-17 22:56:00,False,True,False,False,False,False,24.8,23,92.74,35,70,35
1995,W,2016-05-18 04:53:00,False,False,False,True,False,False,23,23,100,25,0,25
1996,SW,2016-05-18 14:56:00,False,True,False,False,False,False,37.4,30.2,74.98,5,100,5
1997,SE,2016-05-18 22:56:00,False,True,False,False,False,False,33.8,28.4,80.36,4,100,4
1998,S,2016-05-19 04:57:00,False,True,False,False,False,False,32,30.2,92.97,9,80,9
1999,SW,2016-05-19 14:51:00,True,True,False,False,False,False,33.8,33.8,100,6,0,6
2000,W,2016-05-19 22:51:00,False,False,False,True,False,False,30.2,30.2,100,16,0.25,16
2001,NW,2016-05-20 04:51:00,False,False,False,True,False,False,32,32,100,22,0.12,25
2002,W,2016-05-20 14:52:00,False,True,False,False,False,False,42.8,33.8,70.28,12,85,22
2003,W,2016-05-20 22:52:00,False,True,False,False,False,False,39.2,28.4,64.93,17,70,17
2004,W,2016-05-21 04:55:00,False,True,False,False,False,False,37.4,32,80.65,15,60,15
2005,W,2016-05-21 14:49:00,False,True,False,False,False,False,50,33.8,53.54,5,75,5
2006,W,2016-05-21 22:56:00,False,True,False,False,False,False,41,33.8,75.33,10,60,10
2007,NE,2016-05-22 04:54:00,False,True,False,False,False,False,39.2,33.8,80.79,20,50,20
2008,NE,2016-05-22 14:52:00,False,True,False,False,False,False,46.4,35.6,65.83,16,40,33
2009,N,2016-05-22 22:53:00,False,True,False,False,False,False,41,37.4,86.89,25,40,25
2010,N,2016-05-23 04:53:00,False,True,False,False,False,False,37.4,35.6,93.14,25,40,25
2011,N,2016-05-23 14:51:00,False,True,False,False,False,False,51.8,32,46.59,7,50,7
2012,E,2016-05-23 22:54:00,False,True,False,False,False,False,44.6,28.4,52.72,15,40,15
2013,E,2016-05-24 04:49:00,False,True,False,False,False,False,44.6,35.6,70.48,18,50,18
2014,E,2016-05-24 14:48:00,True,True,False,False,False,False,42.8,42.8,100,13,0,13
2015,NW,2016-05-24 22:53:00,False,True,False,False,False,False,44.6,30.2,56.74,4,60,4
2016,NW,2016-05-25 04:55:00,False,True,False,False,False,False,44.6,42.8,93.35,30,40,30
2017,W,2016-05-25 14:50:00,False,True,False,False,False,False,53.6,46.4,76.5,35,30,42
2018,W,2016-05-25 22:50:00,False,False,False,True,False,False,44.6,44.6,100,37,0,37
2019,W,2016-05-26 04:55:00,False,False,False,True,False,False,41,41,100,38,0.06,38
2020,SW,2016-05-26 14:53:00,False,True,False,False,False,False,53.6,32,43.61,9,90,15
2021,S,2016-05-26 22:52:00,False,True,False,False,False,False,50,44.6,81.61,10,40,10
2022,S,2016-05-27 04:55:00,False,False,False,True,False,False,46.4,46.4,100,21,0.12,37
2023,W,2016-05-27 14:57:00,False,True,False,False,False,False,57.2,51.8,82.12,29,30,37
2024,W,2016-05-27 22:54:00,False,False,False,True,False,False,53.6,53.6,100,35,0,41
2025,W,2016-05-28 04:56:00,False,False,False,True,False,False,53.6,53.6,100,35,0,41
2026,W,2016-05-28 14:53:00,False,True,False,False,False,False,60.8,51.8,72.2,11,35,11
2027,S,2016-05-28 22:54:00,False,True,False,False,False,False,55.4,51.8,87.65,4,30,4
2028,SW,2016-05-29 04:49:00,False,False,False,True,False,False,52.16,51.8,98.68,17,30,17
2029,SW,2016-05-29 14:50:00,False,True,False,False,False,False,60.8,53.6,77.14,19,25,19
2030,SW,2016-05-29 22:54:00,True,True,False,False,False,False,53.6,53.6,100,29,0,29
2031,W,2016-05-30 04:52:00,True,True,False,False,False,False,50,50,100,34,0,40
2032,W,2016-05-30 14:56:00,False,True,False,False,False,False,57.2,50,76.82,21,50,29
2033,W,2016-05-30 22:53:00,False,False,False,True,False,False,50,50,100,40,0.06,40
2034,W,2016-05-31 04:51:00,False,False,False,True,False,False,44.6,44.6,100,40,0,40
2035,W,2016-05-31 14:54:00,False,True,False,False,False,False,50,39.2,66.27,41,80,55
2036,NW,2016-05-31 22:52:00,False,False,False,True,False,False,42.8,42.8,100,18,0.06,28
2037,NW,2016-06-01 04:52:00,False,True,False,False,False,False,41,39.2,93.24,23,90,23
2038,S,2016-06-01 14:56:00,False,False,False,True,False,False,48.2,48.2,100,8,0.12,8
2039,S,2016-06-01 22:48:00,False,False,False,True,False,False,42.8,42.8,100,9,0,9
2040,S,2016-06-02 04:48:00,False,False,False,True,False,False,39.2,39.2,100,16,0.12,16
2041,S,2016-06-02 14:50:00,False,False,False,True,False,False,46.4,46.4,100,13,0.06,23
2042,SW,2016-06-02 22:56:00,False,False,False,True,False,False,44.6,41,87.09,35,60,40
2043,W,2016-06-03 04:52:00,False,False,False,True,False,False,48.2,48.2,100,30,0,33
2044,W,2016-06-03 14:49:00,False,True,False,False,False,False,53.6,44.6,71.45,23,25,35
2045,N,2016-06-03 22:53:00,False,False,False,True,False,False,46.4,44.6,93.4,16,30,16
2046,NW,2016-06-04 04:49:00,False,False,False,True,False,False,42.8,42.8,100,21,0.12,21
2047,NW,2016-06-04 14:51:00,False,True,False,False,False,False,46.4,44.6,93.4,13,80,20
2048,SW,2016-06-04 22:53:00,False,True,False,False,False,False,46.4,39.2,75.84,6,80,6
2049,S,2016-06-05 04:53:00,False,True,False,False,False,False,46.4,42.8,87.19,13,50,13
2050,SE,2016-06-05 14:47:00,True,True,False,False,False,False,42.8,42.8,100,35,0,50
2051,SW,2016-06-05 22:54:00,True,True,False,False,False,False,50,42.8,76.18,17,45,17
2052,W,2016-06-06 04:50:00,False,False,False,True,False,False,44.6,44.6,100,39,0,50
2053,W,2016-06-06 14:53:00,False,True,False,False,False,False,48.2,42.8,81.47,33,75,42
2054,W,2016-06-06 22:52:00,False,True,False,False,False,False,42.8,37.4,81.07,47,60,52
2055,SW,2016-06-07 04:54:00,False,True,False,False,False,False,44.6,35.6,70.48,36,50,43
2056,W,2016-06-07 14:50:00,False,False,False,True,False,False,46.4,46.4,100,12,0,12
2057,W,2016-06-07 22:51:00,True,True,False,False,False,False,42.8,42.8,100,23,0,31
2058,W,2016-06-08 04:55:00,True,True,False,False,False,False,35.6,35.6,100,38,0,45
2059,W,2016-06-08 14:53:00,False,False,False,True,False,False,35.6,35.6,100,46,0,59
2060,W,2016-06-08 22:53:00,False,False,False,True,False,False,28.4,28.4,100,63,0,66
2061,NW,2016-06-09 04:56:00,True,True,False,False,False,False,23,23,100,71,0.06,71
2062,NW,2016-06-09 14:49:00,False,False,False,True,False,False,26.6,26.6,100,44,0.06,54
2063,NW,2016-06-09 22:55:00,True,True,False,False,False,False,28.4,28.4,100,56,0,56
2064,NW,2016-06-10 04:56:00,True,True,False,False,False,False,26.6,26.6,100,34,0.12,42
2065,NW,2016-06-10 14:58:00,False,False,False,True,False,False,35,34.7,98.58,27,110,27
2066,N,2016-06-10 22:51:00,False,False,False,True,False,False,35.6,35.6,100,21,0,25
2067,W,2016-06-11 04:53:00,False,False,False,True,False,False,35.6,35.6,100,17,0.06,17
2068,SW,2016-06-11 14:50:00,True,True,False,False,False,False,39.74,38.84,96.55,9,10,9
2069,W,2016-06-11 22:47:00,True,True,False,False,False,False,42.8,42.8,100,45,0,52
2070,W,2016-06-12 04:54:00,False,False,False,True,False,False,46.4,46.4,100,46,0,60
2071,W,2016-06-12 14:54:00,False,False,False,True,False,False,28.4,28.4,100,57,0.06,63
2072,NW,2016-06-12 22:53:00,True,True,False,False,False,False,28.4,28.4,100,53,0.06,58
2073,NW,2016-06-13 04:49:00,True,True,False,False,False,False,32,32,100,59,0.06,66
2074,NW,2016-06-13 14:50:00,True,True,False,False,False,False,37.4,37.4,100,42,0,57
2075,NW,2016-06-13 22:50:00,True,True,False,False,False,False,32,32,100,40,0,64
2076,NW,2016-06-14 04:53:00,False,False,False,True,False,False,32,32,100,58,0,71
2077,NW,2016-06-14 14:55:00,False,False,False,True,False,False,37.4,37.4,100,53,0,59
2078,NW,2016-06-14 22:52:00,False,False,False,True,False,False,41,41,100,34,0,41
2079,NW,2016-06-15 04:53:00,False,False,False,True,False,False,39.2,39.2,100,39,0,48
2080,NW,2016-06-15 14:50:00,False,True,False,False,False,False,46.4,39.2,75.84,30,85,42
2081,NW,2016-06-15 22:52:00,False,True,False,False,False,False,44.6,33.8,65.61,26,75,30
2082,NW,2016-06-16 04:55:00,False,True,False,False,False,False,42.8,39.2,86.99,30,60,30
2083,N,2016-06-16 14:55:00,False,True,False,False,False,False,50,35.6,57.52,14,100,26
2084,NE,2016-06-16 22:54:00,False,True,False,False,False,False,41,33.8,75.33,16,100,16
2085,NE,2016-06-17 04:57:00,False,True,False,False,False,False,39.2,28.4,64.93,13,90,13
2086,NW,2016-06-17 14:56:00,True,True,False,False,False,False,48.2,35.6,61.52,14,90,18
2087,N,2016-06-17 22:55:00,False,True,False,False,False,False,42.8,30.2,60.79,17,70,17
2088,NE,2016-06-18 04:52:00,False,True,False,False,False,False,41,26.6,56.22,9,70,9
2089,NW,2016-06-18 14:51:00,False,True,False,False,False,False,55.4,33.8,43.9,9,80,9
2090,W,2016-06-18 22:53:00,False,True,False,False,False,False,48.2,39.2,70.88,25,60,25
2091,W,2016-06-19 04:57:00,False,True,False,False,False,False,48.2,39.2,70.88,16,50,16
2092,W,2016-06-19 14:49:00,False,True,False,False,False,False,57.2,46.4,67.12,21,40,27
2093,W,2016-06-19 22:52:00,False,True,False,False,False,False,53.6,48.2,81.87,20,40,20
2094,W,2016-06-20 04:54:00,False,True,False,False,False,False,51.8,44.6,76.34,23,40,23
2095,SW,2016-06-20 14:54:00,False,True,False,False,False,False,62.6,44.6,51.72,25,30,34
2096,SW,2016-06-20 22:54:00,False,True,False,False,False,False,53.6,50,87.56,39,25,47
2097,W,2016-06-21 04:52:00,False,False,False,True,False,False,50,50,100,45,0,53
2098,W,2016-06-21 14:57:00,False,True,False,False,False,False,46.4,37.4,70.68,33,70,39
2099,W,2016-06-21 22:55:00,False,True,False,False,False,False,39.2,37.4,93.19,38,90,38
2100,S,2016-06-22 04:50:00,False,True,False,False,False,False,37.4,35.6,93.14,10,55,10
2101,W,2016-06-22 14:59:00,True,True,False,False,False,False,33.8,33.8,100,45,0.06,45
2102,W,2016-06-22 22:54:00,False,False,False,True,False,False,39.2,39.2,100,48,0,55
2103,W,2016-06-23 04:53:00,False,False,False,True,False,False,37.4,37.4,100,32,0,32
2104,W,2016-06-23 14:54:00,False,True,False,False,False,False,44.6,39.2,81.2,20,90,26
2105,NW,2016-06-23 22:56:00,False,True,False,False,False,False,40,39.56,98.61,28,90,34
2106,NW,2016-06-24 04:49:00,False,True,False,False,False,False,37.4,33.8,86.69,35,100,35
2107,W,2016-06-24 14:54:00,False,True,False,False,False,False,51.8,39.2,61.99,6,110,6
2108,W,2016-06-24 22:53:00,False,True,False,False,False,False,46.4,37.4,70.68,13,110,13
2109,W,2016-06-25 04:49:00,False,True,False,False,False,False,44.6,39.2,81.2,19,90,19
2110,SE,2016-06-25 14:53:00,False,True,False,False,False,False,59,44.6,58.77,2,70,2
2111,W,2016-06-25 22:55:00,False,True,False,False,False,False,50,44.6,81.61,8,70,8
2112,W,2016-06-26 04:50:00,False,True,False,False,False,False,48.2,44.6,87.28,7,50,7
2113,S,2016-06-26 14:52:00,False,True,False,False,False,False,60.8,51.8,72.2,5,60,5
2114,S,2016-06-26 22:58:00,False,True,False,False,False,False,51.8,50,93.55,16,50,23
2115,W,2016-06-27 04:52:00,False,True,False,False,False,False,50.72,49.46,95.42,17,20,27
2116,S,2016-06-27 14:55:00,True,True,False,False,False,False,53.6,51.8,93.6,16,15,24
2117,W,2016-06-27 22:52:00,False,False,False,True,False,False,51.8,51.8,100,32,0,32
2118,W,2016-06-28 04:54:00,False,False,False,True,False,False,50,50,100,18,0.06,18
2119,S,2016-06-28 14:57:00,False,False,False,True,False,False,57.2,53.6,87.74,16,0.5,19
2120,S,2016-06-28 22:54:00,False,False,False,True,False,False,50,50,100,7,0,7
2121,SW,2016-06-29 04:55:00,True,True,False,False,False,False,48.2,46.4,93.45,19,50,19
2122,SW,2016-06-29 14:57:00,False,False,False,True,True,False,51.8,51.8,100,6,0.12,6
2123,W,2016-06-29 22:50:00,False,False,False,True,False,False,44.6,44.6,100,23,0,27
2124,NW,2016-06-30 04:56:00,False,False,False,True,False,False,42.8,42.8,100,38,0,43
2125,W,2016-06-30 14:52:00,False,True,False,False,False,False,50,42.8,76.18,20,85,28
2126,W,2016-06-30 22:53:00,False,True,False,False,False,False,46.4,42.8,87.19,17,100,17
2127,SW,2016-07-01 04:53:00,False,True,False,False,False,False,46.4,42.8,87.19,20,70,20
2128,S,2016-07-01 14:51:00,False,True,False,False,False,False,53.6,46.4,76.5,16,65,25
2129,SW,2016-07-01 22:49:00,True,True,False,False,False,False,44.6,44.6,100,31,0,31
2130,W,2016-07-02 04:53:00,False,False,False,True,False,False,42.8,42.8,100,41,0,41
2131,W,2016-07-02 14:48:00,False,False,False,True,False,False,37.4,37.4,100,44,0,50
2132,W,2016-07-02 22:50:00,False,False,False,True,False,False,35.6,35.6,100,60,0,60
2133,W,2016-07-03 04:53:00,False,False,False,True,False,False,35.6,35.6,100,48,0,58
2134,W,2016-07-03 14:53:00,False,True,False,False,False,False,46.4,41,81.34,37,110,53
2135,W,2016-07-03 22:52:00,False,True,False,False,False,False,44.6,39.2,81.2,26,100,26
2136,W,2016-07-04 04:51:00,False,True,False,False,False,False,41,39.2,93.24,41,80,41
2137,W,2016-07-04 14:56:00,False,True,False,False,False,False,53.6,44.6,71.45,31,65,38
2138,SW,2016-07-04 22:52:00,False,True,False,False,False,False,50,42.8,76.18,31,60,31
2139,W,2016-07-05 04:53:00,False,True,False,False,False,False,46.4,42.8,87.19,18,50,18
2140,W,2016-07-05 14:53:00,False,True,False,False,False,False,57.2,41,54.6,16,70,16
2141,W,2016-07-05 22:53:00,False,True,False,False,False,False,51.8,41,66.48,34,50,34
2142,W,2016-07-06 04:56:00,False,True,False,False,False,False,48.2,47.66,97.99,35,0.62,35
2143,SW,2016-07-06 14:53:00,False,True,False,False,False,False,62.6,51.8,67.75,13,45,19
2144,W,2016-07-06 22:48:00,False,True,False,False,False,False,55.4,50,81.99,7,50,7
2145,SW,2016-07-07 04:50:00,True,True,False,False,False,False,53.6,51.8,93.6,17,35,17
2146,SW,2016-07-07 14:49:00,False,True,False,False,False,False,59,55.4,87.83,37,4,42
2147,W,2016-07-07 22:53:00,False,False,False,True,False,False,53.6,53.6,100,24,0,30
2148,W,2016-07-08 04:50:00,False,False,False,True,False,False,50,50,100,16,0.06,16
2149,W,2016-07-08 14:50:00,False,False,False,True,False,False,53.6,53.6,100,8,0.25,8
2150,SE,2016-07-08 22:53:00,False,True,False,False,False,False,50,42.8,76.18,7,70,7
2151,S,2016-07-09 04:54:00,True,True,False,False,False,False,50,44.6,81.61,5,30,5
2152,S,2016-07-09 14:52:00,True,True,False,False,False,False,44.6,44.6,100,15,0,29
2153,SW,2016-07-09 22:57:00,True,True,False,False,False,False,48.2,48.2,100,13,0,20
2154,W,2016-07-10 04:53:00,True,True,False,False,False,False,46.4,46.4,100,13,0.06,13
2155,W,2016-07-10 14:50:00,True,True,False,False,False,False,48.2,48.2,100,11,0.06,11
2156,NW,2016-07-10 22:50:00,False,False,False,True,False,False,44.6,44.6,100,13,0.06,13
2157,N,2016-07-11 04:52:00,False,False,False,True,False,False,41,41,100,11,0.12,11
2158,N,2016-07-11 14:48:00,False,True,False,False,False,False,48.2,42.8,81.47,17,80,30
2159,W,2016-07-11 22:49:00,False,False,False,True,False,False,46.4,46.4,100,18,0,18
2160,NW,2016-07-12 04:53:00,False,True,False,False,False,False,48.2,41,76.01,10,70,10
2161,W,2016-07-12 14:53:00,False,True,False,False,False,False,57.2,50,76.82,8,70,8
2162,W,2016-07-12 22:53:00,False,True,False,False,False,False,51.8,48.2,87.47,3,70,3
2163,W,2016-07-13 04:52:00,False,True,False,False,False,False,53.6,46.4,76.5,13,80,13
2164,SW,2016-07-13 14:51:00,False,True,False,False,False,False,62.6,55.4,77.29,20,30,22
2165,W,2016-07-13 22:50:00,False,False,False,True,False,False,57.2,57.2,100,28,0.06,28
2166,SW,2016-07-14 04:56:00,False,False,False,True,False,False,55.4,55.4,100,26,0.12,26
2167,S,2016-07-14 14:52:00,False,False,False,True,False,False,59,59,100,20,0,33
2168,W,2016-07-14 22:51:00,False,False,False,True,False,False,55.4,55.4,100,44,0,50
2169,W,2016-07-15 04:50:00,False,False,False,True,False,False,53.6,53.6,100,45,0,49
2170,W,2016-07-15 14:50:00,False,False,False,True,False,False,53.6,53.6,100,28,0,35
2171,W,2016-07-15 22:49:00,True,True,False,False,False,False,53.6,53.6,100,26,0,39
2172,W,2016-07-16 04:51:00,False,False,False,True,False,False,50,50,100,39,0,43
2173,W,2016-07-16 14:51:00,False,False,False,True,False,False,50,50,100,19,0,24
2174,SW,2016-07-16 22:57:00,False,True,False,False,False,False,49,48.38,98,24,60,24
2175,W,2016-07-17 04:51:00,False,False,False,True,True,False,48.2,48.2,100,24,0.19,24
2176,W,2016-07-17 14:47:00,False,False,False,True,False,False,51.8,51.8,100,16,0,16
2177,W,2016-07-17 22:48:00,False,False,False,True,False,False,51.8,51.8,100,23,0,23
2178,SW,2016-07-18 04:53:00,False,False,False,True,False,False,48.2,48.2,100,36,0.06,36
2179,W,2016-07-18 14:51:00,False,False,False,True,False,False,55.4,55.4,100,41,0,41
2180,NW,2016-07-18 22:49:00,False,False,False,True,False,False,50,50,100,37,0,43
2181,W,2016-07-19 04:50:00,False,False,False,True,False,False,44.6,44.6,100,31,0,31
2182,W,2016-07-19 14:47:00,False,False,False,True,False,False,39.2,39.2,100,41,0,47
2183,NW,2016-07-19 22:52:00,False,False,False,True,False,False,39.2,39.2,100,37,0,46
